id,sent,softmatch_score,softmatch,soft_svm
2776, 下面 庄子 描写 坐忘 故事 一次 人物一 告诉 人物二 说 功夫 大有 进步 忘 仁义 人物二 认为 不够 深刻,0.83885187,1,0
2779, 人物二 曰 人物一 好学 迁怒 贰,0.8792878,1,0
2788, 人物二 称赞 人物一 说 吃 一碗 干饭 喝 一瓢 白水 忍受 不了 这种 贫苦 生活 忧愁 人物一 改变 心中 快乐,0.8263642,1,1
2801, 人物二 最新 小品 终于 露出 庐山真面目 搭档 辽宁 籍 演员 人物一 杨冰 宋小宝 沈阳 没有 出现 小品 中,0.8224616,1,0
2848, 人物二 便 说 人物一 学习 已经 达到 升堂 程度 没有 入室,0.8119799,1,0
2855, 读 史 看到 人物二 围困 陈国和 蔡国 之间 弹琴 唱歌 声音 没有 断绝 颜渊 人物一 学生 互相 问答,0.82662773,1,1
2871, 译文 人物二 说 穿着 破旧 丝 棉袍子 穿着 狐 貉 皮袍 站 一起 认为 可耻 大概 人物一,0.8058086,1,1
2890, 人物二 欲 隳 三桓之城 费 郈 成 季桓子 听 人物一 劝谏 而令 隳 费 郈 费是 季氏 城邑 郈 叔 孙氏 城邑 孟氏 不愿 毁成,0.8293374,1,1
2925, 人物二 避鲁乱 讲学 亲见 人物一 率 百姓 负米 筑堤 盛况 叹 曰 事亲 可谓 生 事 尽力,0.867934,1,1
2930, 人物二 常 弟子 谈 志向 每次 人物一 抢先 发言 多数 谈 勇敢 教 勇敢 打仗,0.84821105,1,0
2957, 人物二 希望 人物一 能够 注意 衣装 打扮 符合 士族 地位,0.87300634,1,1
2966, 人物二 听 高兴 手扶 车子 一手 指着 子路 说 人物一 愚顽 粗劣 真是 难以 教化,0.81263834,1,0
2980, 人物二 说 人物一 拥有 千辆 兵车 国家 里 管理 军事 知道 是不是 做到 仁,0.8275641,1,0
3005, 这种 情况 人物二 一行 只得 兵团 演了 一场 一场 每演 一场 之后 人物二 会 兵团 领导 提 一次 调 人物一 事,0.8013029,1,0
3079, 事后 人物二 人物一 说 小姜 个人 老唐 嗓子 兵团 里 演 横,0.832291,1,1
3090, 丁弃 穿越 成 令狐冲 想 摆脱 人物二 掌控 命运 耍 一点 小聪明 派 人物一 家当 卧底,0.8428399,1,1
3093, 东方不败 最先 练成 那种 邪恶 武功 葵花宝典 辟邪 剑 谱 一种 武功 没 人物二 人物一 丧失理智,0.82306314,1,1
3096, 人物一 左冷禅 结盟 组建 辟邪 门 练习 耳力 设 计策 华山 思过 崖 秘洞 中 绝杀 五岳 剑 派 人士 剪除 人物二 党羽 消灭 人物二,0.8541348,1,1
3098, 总是 说 人物二 利用 岳灵珊 接近 人物一 害 女儿,0.84202176,1,1
3101, 人物一 书 中 最后 一现 左冷禅 一道 伏击 人物二 布局 华山 思过 崖 山洞,0.86687666,1,1
3102, 殊不知 人物二 挖 一个 非常 坑 跳 人物一 接下来 一生 掌控,0.83905,1,1
3104, 毕竟 人物二 真的 刺伤 人物一 总 不会 故意 知道 来害 女儿,0.8276984,1,1
3106, 后来 人物一 岳家 误会 刺伤 岳灵珊 本来 人物二 想到 控制,0.8891975,1,1
3114, 贪图 辟邪 剑法 伪君子 人物二 福州 阴错阳差 得到 辟邪 剑谱 便 欲 杀害 人物一 灭口,0.8308182,1,1
3117, 令狐冲 自幼 人物二 之女 岳灵珊 情投意合 岂料 人物一 出现 令 岳灵珊 转 投其 怀抱,0.89672464,1,1
3118, 劳德诺 人物一 投靠 左冷禅 人物一 心里 清楚 条 路可 走 嵩山 能合 谋杀 仇人 人物二 不会 拒绝,0.84703135,1,1
3121, 人物一 清楚 岳灵珊 不死 手里 必定会 折磨 死 人物二 仇家 青城派 嵩山 派 虎视眈眈,0.8598446,1,1
3125, 令狐冲 自幼 人物二 之女 岳灵珊 情投意合 岂料 人物一 出现 令 岳灵珊 转 投其 怀抱,0.89672464,1,1
3126, 令狐冲 遭到 人物二 冷落 一个 原因 人物一 辟邪 剑谱,0.87677914,1,1
3132, 希望 越大 失望 越大 伤心 伤身 更 伤重 难怪 比起 余沧海 木高峰 人物一 更加 鄙夷 曾经 敬爱 师父 人物二,0.8130793,1,1
3135, 任务 结局 受 合并 之后 五岳 派 掌门 人物二 邀请 带领 嵩山 派 精英 弟子 参观 思过 崖 秘洞 中 失传 五岳 派 精妙 剑招 最后 人物一 所杀,0.84776986,1,0
3137, 人物二 洛阳 人物一 外祖 王元霸 令狐冲 怀有 笑 做 江湖 曲谱 复见疑 于元 霸 父子 曲谱 林家 祖传 辟邪 剑谱,0.8495448,1,0
3140, 人物一 憎恨 人物二 薄待 岳灵珊 言语 仍然 不失 敬意 没有 做,0.8448744,1,1
3141, 人物二 令狐冲 华山 玉女峰 面壁 一年 悔过自新 实则 令狐冲 岳灵珊 隔离 开来 斩断 之间 情丝 人物一 取而代之,0.87367153,1,1
3143, 书中 说 人物一 比较 人物二 岳灵珊 崇敬 父亲 同样 稳重 虚伪 移情别恋,0.85294825,1,1
3145, 忠厚老实 看见 师父 杀 人物一 感到 震惊 喊 一声 惊动 人物二 引来 杀身之祸,0.840202,1,0
3146, 人物一 人生 蜕变 过程 来看 人物二 其实 一个 催化剂 更 根本 原因 命运 造成 世界 绝望,0.8316571,1,1
3168, 人物二 人物一 郑隐 葛洪 道术 实践 目的 基本上 个人性 葛巢甫 道术 实践 目的 很大 程度 超乎 个人 范围 涉及 全 社会,0.82289124,1,1
3170, 人物一 丹阳 郡 今属 江苏省 句容 三国 吴 道士 人物二 学 道 并入 深山 修道,0.8369535,1,0
3193, 戴宗 李逵 屋里 打闹 人物一 只好 老母 年迈 人物二 不放为 梁山,0.82751495,1,1
3194, 第五十三回 戴宗 智取 人物一 李逵 斧劈 人物二,0.8156958,1,0
3196, 再三 挽留 不住 乔道清 人物一 拜辞 宋江 便 往北 找 人物二,0.8411447,1,1
3203, 第五十二回 戴宗 智取 人物一 李逵 斧劈 人物二,0.83606255,1,0
3205, 第五十三回 戴宗 智取 人物一 李逵 斧劈 人物二,0.8156958,1,0
3207, 回 戴宗 二取 人物一 李逵 独劈 人物二,0.80562055,1,0
3213, 简本 水浒 中 戴宗 神行法 带同 人物一 前往 二 仙山 人物二 求取 降服 乔道清 法,0.83032244,1,1
3217, 人物二 传授 人物一 五雷 天罡 正法 下山 辅助 宋江 保国安民 替天行道 送 八字 真言 命 逢 幽而止 遇 汴,0.83014935,1,1
3219, 第五十二回 戴宗 二取 人物一 李逵 独劈 人物二,0.81165504,1,0
3224, 第五十三回 戴宗 智取 人物一 李逵 斧劈 人物二,0.8156958,1,0
3253, 陈家沟 刚进 人物二 门首 人物一 不觉 怔 只见 师傅 门前 景象 变 枯枝 残叶 铺满 青石 台阶 鸡狗 粪便 堆积 门前,0.82294077,1,1
3254, 人物一 素知 师傅 人物二 极爱 洁净 每天 早晨 必亲持 扫帚 院里 扫 门口 门口 扫 街心 一片 落叶 纸屑 不肯 漏下,0.823495,1,1
3270, 值得一提的是 最后 一演 人物二 更 出彩 角色 包袱 交给 扮演 精神病 徒弟 人物一,0.8565877,1,0
3271, 人物二 弟子 中 人物一 算是 比较 出 挑 一个,0.83246785,1,0
3272, 有意思 小品 中 小偷 人物一 送给 人物二 一本 盗墓 网友 调侃 南派 三叔 花 钱 植入 江苏 卫视 春晚,0.8350595,1,0
3281, 小品 中 爆点 连连 小偷 人物一 人物二 忽悠 俩 本家 亲切 爆粗 笑 爆 全场,0.8265644,1,1
3305, 人物二 最新 小品 终于 露出 庐山真面目 搭档 辽宁 籍 演员 赵海燕 杨冰 人物一 沈阳 没有 出现 小品 中,0.8222345,1,0
3307, 大量 网友 反映 小品 十分 搞笑 人物一 小品 中 极其 出彩 先后 两次 人物二 逗笑,0.8308599,1,0
3327, 近日 人物一 坦言 当初 没有 信心 接演 角色 受 师傅 人物二 钦点 没 自信 生演 出 自信,0.8280535,1,1
3335, 人物二 误以为 人物一 已经 投靠 敌人 十分 痛心 听信 宁珂 服下 撒旦 之果 失去 理智 珂 一起 来到 赤贯星,0.8160085,1,1
3346, 最终 九天 结界 封印 完成 众人 成功 阻止 魔界 入侵 人物一 不得已 诛杀 魔化 人物二 小雪 变回 女娲 石 原形,0.8332915,1,1
3352, 捕 陈氏 遗族 人物二 唯一 孙儿 代替品 救出 襁褓 中 人物一 带 江南 隐姓埋名 复国 重任 全 寄托 这位 小少主 身上,0.8399323,1,1
3361, 符鬼 来源 人物二 徒儿 人物一 一个 符鬼 之符 说 以后 一个 人有 困难 打开,0.8043407,1,1
3383, 一天 人物一 师父 人物二 说 已经 学会 传神 武功 迷踪 拳 请 收下 徒 我会 好好 努力,0.814549,1,0
3393, 人物二 大为吃惊 陈 真的 师兄 师姐 没 学会 武功 人物一 竟然 学得 炉火纯青,0.85408294,1,1
3422, 程 徒弟 人物一 梁小龙 饰 报仇 刘振声 一起 拜师 人物二,0.828816,1,0
3423, 事实上 历史 人物二 徒弟 记载 确实 人物一 传说 中,0.85385907,1,1
3439, 人物 信息 王秀芝 当年 万人空巷 观看 一部 香港 电视剧 王秀芝 人物二 中 人物一 相爱 日本 女子,0.8342063,1,0
3442, 人物一 人物 介绍 人物一 湖北 襄阳 居于 上海 徐汇区 中国 清末 武术家 人物二 弟子,0.82376295,1,0
3445, 说 倪匡 亚洲 电视节目 今夜 不设防 之中 说 陈 真是 真有 其人 报纸 人物二 治丧 名单 有着 人物一 名字,0.82013905,1,0
3448, 人物二 徒弟 人物一 石天龙 饰 师傅 报仇 杀 日本 领事 日本 浪人 追杀,0.8503533,1,0
3453, 武学 宗师 人物二 高雄饰 上海 设馆 授徒 机缘巧合 解救 初入 黑帮 人物一 甄子丹 饰,0.8184667,1,1
3457, 人物二 人物一 风靡 中国 内地 成为 世纪 年代 初 香港 最负 盛名 武打 明星,0.80410063,1,0
3461, 熟悉 新版 人物二 中 陈 真的 扮演者 吴越 舞台 一展 英雄 风姿 本月 日 人物一 大师 亲赴 北京 参加 排练,0.8133321,1,0
3471, 人物二 没 名气 人物一 认识 报菜名 知道 小剧场 干 杂活 师父 管吃 喝 师娘 星期 一百元,0.8300308,1,1
3505, 译文 人物一 人物二 学习 唱歌 没有 学完 人物二 技艺 学尽 告辞 回家,0.80768067,1,0
3510, 译文 人物一 人物二 学习 唱歌 没有 学尽 人物二 技艺 学尽 告辞 回去,0.80763453,1,0
3512, 人物一 学 讴 译文 人物一 人物二 学习 唱歌 没有 学尽 人物二 技艺 学尽 告辞 回去,0.83936673,1,0
3516, 译文 人物一 人物二 学习 唱歌 未曾 学完 人物二 唱歌 技巧 已经 完全 学会 便 告辞 回家,0.82930773,1,0
3518, 人物一 讴 译文 译文 人物一 人物二 学习 唱歌 没有 学完 人物二 技艺 学尽 告辞 回家,0.83623654,1,0
3526, 人物一 听 便 人物二 道歉 要求 返回 继续 人物二 学习 唱歌 一辈子 不再 说 回去 事,0.8215443,1,0
3531, 薜 谭学 讴 译文 人物一 人物二 学习 唱歌 没有 学尽 人物二 技艺 说 已经 学完 告辞 回去,0.8084304,1,0
3532, 人物一 听 便 人物二 道歉 要求 返回 继续 人物二 学习 唱歌 一辈子 不再 说 回去 事,0.8215443,1,0
3533, 蓝蓝的 天空 飘 几朵 白云 野草 树林 一片 新绿 宴席 间 人物二 斟 杯酒 人物一 说道 师徒 相处 感情 甚,0.82080907,1,1
3534, 人物一 人物二 学习 唱歌 没有 学完 人物二 技艺 学尽 告辞 回家,0.81078905,1,0
3539, 人物一 学 讴 列子 这则 寓言 说 人物一 人物二 学习 唱歌 认为 已经 学到 老师 本领 辞别 老师 回家,0.82166207,1,0
3546, 歌云 译文 人物一 人物二 学习 唱歌 没有 人物二 本领 完全 学到 手 没有 可学 告辞 回家,0.81195647,1,0
3547, 人物一 听 便 人物二 道歉 要求 返回 继续 人物二 学习 唱歌 一辈子 不再 说辞 事,0.82173145,1,0
3553, 遏云 译文 人物一 人物二 学习 唱歌 没有 人物二 本领 完全 学到 手 没有 可学 告辞 回家,0.81221366,1,0
3554, 列子 汤 问篇 译文 人物一 人物二 学习 唱歌 未曾 学完 人物二 唱歌 技巧 已经 完全 学会 便 告辞 回家,0.8031094,1,0
3555, 译文 人物一 人物二 学习 唱歌 没有 学尽 人物二 技艺 说 已经 学完 告辞 回去,0.80875206,1,0
3557, 人物一 讴 原文 人物一 学 讴 原文 人物二 未穷 青之技 自谓 遂 辞,0.8031703,1,0
3560, 绕梁三日 典源 译文 人物一 人物二 学习 唱歌 没有 人物二 本领 完全 学到 手 没有 可学 告辞 回家,0.81187564,1,0
3561, 列子 汤问 译文 人物一 人物二 学习 唱歌 未曾 学完 人物二 唱歌 技巧 已经 完全 学会 便 告辞 回家,0.8026704,1,0
3567, 人物二 译文 人物一 人物二 学习 唱歌 没有 学尽 人物二 技艺 说 已经 学完 告辞 回去,0.8072677,1,0
3568, 歌梁 典源 译文 人物一 人物二 学习 唱歌 没有 人物二 本领 完全 学到 手 没有 可学 告辞 回家,0.81133556,1,0
3570, 译文 人物一 人物二 学习 唱歌 没有 学尽 人物二 技艺 说 已经 学完 告辞 回去,0.80875206,1,0
3571, 人物二 听到 人物一 讲 出 想法 低下头 想 想 说 已学得 不错 十分 技艺 掌握 七 八分,0.8040474,1,1
3573, 人物一 译文 人物一 人物二 学习 唱歌 没有 学尽 人物二 技艺 说 已经 学完 告辞 回去,0.80990267,1,0
3577, 遏 ě 厄 行云 列子 汤问 人物二 善歌 送 人物一 时 饯于 郊衢 抚节 悲歌 声振林木 响遏行云,0.81958926,1,1
3595, 日本队 主将 加藤 正夫 力克 人物二 没能 闯过 最后 人物一 一关,0.86139107,1,1
3605, 韩国队 大幅 换 人物一 赛程 过密 没有 出场 人物二 率领 刘昌赫 徐能旭 姜勋 金哲中 李圣宰 和睦 镇硕 中国 七剑 抗衡,0.80056244,1,1
3616, 人物一 围棋 生涯 中 一个 重要 人物 韩国 围棋 国手 人物二,0.81313527,1,1
3619, 第四届 春兰杯 八强 中 常昊 周鹤洋 罗洗河 日 羽根 直树 结城聪 张栩 韩 人物一 人物二,0.8198166,1,1
3623, 睦镇硕 此后 韩国 国际 棋战 中 一直 表现 不错 人物一 人物二 刘昌赫 巨星 光芒 笼罩 之下 显得 夺目,0.8198095,1,1
3627, 年 韩国 围棋 国手 战 中 芮迺伟 打败 人物一 取得 挑战权 决赛 力克 人物二 夺冠 轰动 韩国 世界 棋坛,0.8172345,1,0
3639, 上届 杯赛 中 人物一 九段 连胜 局 最后 一局 人物二 九段 相遇 时 挡住 连胜 势头 最后 战胜 人物二 夺得 冠军,0.8395613,1,0
3642, 巧合 年 常昊 届 中国 天元战 中 挑战 马晓春 成功 人物一 届 韩国 天元战 决赛 里 击败 师父 人物二,0.8023098,1,0
3644, 日本队 主帅 加藤 正夫 力克 人物二 没能 闯过 最后 人物一 一关,0.8614794,1,1
3675, 人物二 人物一 当作 垫脚石 摔 情 花丛 中 借力 跃出 情 花丛 外,0.85677946,1,1
3684, 人物一 人物二 救 性命 安排 注定 不会 一个 比较 结局 最后 死 人物二 之手 读者 接受 预见,0.851095,1,1
3704, 人物一 儒家 代表 人物 人物二 学生 人物一子 中 儒者 列为 国家 五种 蛀虫 算是 师门 背叛,0.8341814,1,1
3709, 人物一 人物二 学生 两人 私交 方面 冤家 学术 政治 主张 相同 尊法 贱儒 狂热 拥护 极端 君主专制,0.840448,1,1
3717, 认为 可能 二者 着眼点 不同 人物一 所说 可能 历史 产生 具体 学派 人物二 强调 学派 间 归属 联系,0.8262255,1,1
3721, 人物二 术 论述 大大 超过 申不害 话 弟子 人物一 李斯 不敢 奉教 这是 明白,0.85045433,1,0
3723, 先秦 诸子 之中 真正 宣传 游说 进行 严肃 思考 研究 应该 说 孟子 人物二 人物一,0.82258284,1,0
3749, ◎ 第六章 制度 人性 靠不住 孟子 人性 向善 人物二 善能 胜恶 人物一 人性本恶 德治 法治 没有 结论 争鸣,0.8186112,1,1
3752, 秦国 丞相 李斯 一同 问学于 人物二 李斯 人物一,0.8740071,1,0
3779, 人物一 沈阳 参加 人物二 杯 二人转 大奖赛 现场 发挥 特别 赛后 觉得 没戏,0.8466166,1,0
