sent_id,entity1,entity2,sent
TRAIN_SENT_ID_261423,曾书书,张小凡,曾书书 也 不理 他 ， 拉上 张小凡 就 往里 挤 。
TRAIN_SENT_ID_261424,曾书书,张小凡,张小凡 人物 称呼 : 张小凡 漫画版 小凡 （ 陆雪琪 、 碧瑶 、 田灵儿 、 苏茹 、 林惊羽 、 曾书书 等 称 ）
TRAIN_SENT_ID_261425,曾书书,张小凡,曾书书 走 过去 一把 搂住 张小凡 的 肩膀 ， 笑 道 ： “ 别扯 了 ， 这里 就 咱们 两人 ， 快 说实话 ， 那书 你 肯定 看过 了 吧 ？ ”
TRAIN_SENT_ID_261426,曾书书,张小凡,和 青云 门下 弟子 张小凡 ， 陆雪琪 ， 曾书书 一同 前往 空桑 山 查探 魔教 踪迹 ， 后 和 田灵儿 结为夫妇 。
TRAIN_SENT_ID_261427,曾书书,张小凡,张小凡 登时 噤若寒蝉 ， 曾书书 也 是 倒吸 一口 凉气 ， 二人 不敢 再说 ， 都 装出 一副 认真听讲 的 架势 ， 听 着 苍松道人 在 台上 的 训话 。
TRAIN_SENT_ID_262281,师妃暄,徐子陵,秦川 是 师妃暄 女扮男装 时 的 化名 ， “ 徐陵 ” 正好 又 是 “ 徐子陵 ” 的 减缩 版本 。
TRAIN_SENT_ID_262282,师妃暄,徐子陵,李世民 、 「 多情 公子 」 侯希白 和 徐子陵 均 锺 情 於 师妃暄 。
TRAIN_SENT_ID_262283,师妃暄,徐子陵,寇仲 、 徐子陵 、 李世民 、 石青璇 、 尚秀芳 、 师妃暄 、 绾 绾 ...
TRAIN_SENT_ID_262284,师妃暄,徐子陵,徐子陵 与 师妃暄 还有 拈花微笑 再 相逢 的 一刻 吗 ？
TRAIN_SENT_ID_262285,师妃暄,徐子陵,后 为了 争夺 「 邪帝 舍利 」 ， 在 徐子陵 和 师妃暄 的 帮助 之下 ， 对 石之轩 施展 绝技 「 玉石俱焚 」 爆体 而亡
TRAIN_SENT_ID_262286,师妃暄,徐子陵,师妃暄 并非 不食 人间烟火 ， 她 与 徐子陵 的 那段 精神 爱恋 ， 虽然 如梦似 幻 ， 却 也 铭心刻骨 。
TRAIN_SENT_ID_262287,师妃暄,徐子陵,婠婠 对 徐子陵 一番 情意 ， 其 直来直去 、 敢爱敢恨 的 率真 ， 曾令 其 支持率 一向 高 居于 师妃暄 之上 。
TRAIN_SENT_ID_262288,师妃暄,徐子陵,但是 正好 和 小说 中 的 人物 感情 吻合 （ 徐子陵 只有 回忆 师妃暄 而 长期 不能 再见 了 ） ， 很 可能 黄易 创作 时有 参照 。
TRAIN_SENT_ID_262289,师妃暄,徐子陵,"背景 《 大唐 双龙传 》 , 寇仲 徐子陵 绾 绾 师妃暄 宁道奇 打 酱油 … …"
TRAIN_SENT_ID_262290,师妃暄,徐子陵,徐子陵 方面 ， 邂逅 了 “ 慈航静 斋 ” 圣女 师妃暄 ， 被 其 超尘 脱俗 之 气质 吸引 ， 却 因暄 身负 圣女 身份 ， 不能 涉及 儿女 私情 ， 两人 有缘无份 。
TRAIN_SENT_ID_263940,安宁公主,司徒静,司徒静 百般 躲避 ， 安宁公主 与 司徒静 擦肩而过 。
TRAIN_SENT_ID_263941,安宁公主,司徒静,安宁公主 感觉 到 白云飞 对 司徒静 的 无比 牵挂 ， 明白 白云飞 心中 的 人 还是 司徒静 ， 安宁公主 感觉 十分 落寞 。
TRAIN_SENT_ID_263942,安宁公主,司徒静,司徒静 气 了 安宁公主 一顿 ， 将 她 放回 ， 安宁公主 气破 胸脯 。
TRAIN_SENT_ID_263943,安宁公主,司徒静,安宁公主 第九集 : 司徒静 气 了 安宁公主 一顿 ， 将 她 放回 。
TRAIN_SENT_ID_263944,安宁公主,司徒静,司徒静 百般 解释 ， 安宁公主 只信 文媚儿 。
TRAIN_SENT_ID_263945,安宁公主,司徒静,太后 与 安宁公主 探视 文媚儿 ， 文媚儿 说 尽 司徒静 坏话 ， 太后 大怒 ， 太后 追索 司徒静 ， 朱允 掩护 司徒静 逃出 宫去 ， 并 与 为 司徒静 争辩 。
TRAIN_SENT_ID_263946,安宁公主,司徒静,白云飞 非常高兴 ， 两个 人为 稳当 计 ， 先 没 把 事情 告诉 司徒静 和 安宁公主 。
TRAIN_SENT_ID_263947,安宁公主,司徒静,安宁公主 第二十七 集 : 司徒静 回宫 后 继续 想 办法 搓合 白云飞 和 安宁公主 ， 可惜 她 设计 的 计策 都 不管 用 。
TRAIN_SENT_ID_263948,安宁公主,司徒静,朱允想 让 司徒静 远离 白云飞 ， 于是 他 利用 安宁公主 要 惩罚 司徒静 的 心态 ， 对 安宁公主 灌输 计谋 。
TRAIN_SENT_ID_263949,安宁公主,司徒静,安宁公主 第十二 集 : 太后 追索 司徒静 ， 朱允 掩护 司徒静 逃出 宫去 。
TRAIN_SENT_ID_263950,安宁公主,司徒静,安宁公主 回京 ， 路见不平 ， 与 司徒静 大打出手 ， 司徒静 一人 难敌 安宁公主 众 手下 ， 危急 之 时 ， 白云飞 现身 ， 击败 安宁公主 ， 救 走 司徒静 。
TRAIN_SENT_ID_263951,安宁公主,司徒静,安宁公主 第八集 : 司徒静 命悬 发丝 ， 陈林 将 她 救下 。
TRAIN_SENT_ID_263952,安宁公主,司徒静,司徒静 告诉 安宁公主 文媚儿 假 怀孕 之 事 ， 安宁公主 和 白云飞 在 暗中 展开 了 调查 。
TRAIN_SENT_ID_263953,安宁公主,司徒静,安宁公主 分 集 介绍 : 安宁公主 第一集 : 司徒静 和 万人敌 合作 骗 了 公子哥 们 的 钱 帮助 可怜 的 穷苦 人 。
TRAIN_SENT_ID_263954,安宁公主,司徒静,安宁公主 第二十二 集 : 朱允 更加 喜欢 司徒静 ， 他 决心 先纳 司徒静 为 妃 。
TRAIN_SENT_ID_263955,安宁公主,司徒静,安宁公主 和 司徒静 在 市集 交锋 。
TRAIN_SENT_ID_263956,安宁公主,司徒静,安宁公主 第十八 集 : 静修 要 杀 朱允 ， 不想 朱允 已 被 司徒静 带走 逃跑 。
TRAIN_SENT_ID_263957,安宁公主,司徒静,司徒静 身陷 绝境 ， 却智激 安宁公主 ， 安宁公主 上当 ， 与 司徒静 单打独斗 ， 司徒静 趁机 逃入 朱允 宫中 。
TRAIN_SENT_ID_263958,安宁公主,司徒静,安宁公主 第十三 集 : 文媚儿 挑拨 安宁公主 ， 安宁 恨透了 司徒静 。
TRAIN_SENT_ID_263959,安宁公主,司徒静,司徒静 十分 感谢 安宁公主 对 哥哥 的 帮助 ， 所以 她 决心 成全 安宁公主 和 白云飞 。
TRAIN_SENT_ID_263960,安宁公主,司徒静,后来 ， 云南 王 的 儿子 与 安宁公主 结为 连理 ， 而 司徒静 则 成为 皇后 ， 她们 之间 成为 姑嫂 关系 ， 她们 两 更 象是 一对 好 姐妹 了 。
TRAIN_SENT_ID_263961,安宁公主,司徒静,文韬 暗箭伤人 ， 司徒静 重伤 ， 白云飞 不 离 左右 ， 在 司徒静 昏迷不醒 之 时 ， 白云飞 表露 心迹 ， 恰 被 前来 探望 的 安宁公主 听到 。
TRAIN_SENT_ID_263962,安宁公主,司徒静,安宁公主 冒 司徒静 之名 约 白云飞 ， 白云飞 大喜 赴约 ， 得到 安宁公主 一顿 讥刺 。
TRAIN_SENT_ID_263963,安宁公主,司徒静,同时 觉得 白云飞 和 安宁公主 是 很 好 的 一对 ， 她 想尽办法 成全 二人 ， 可 二人 在 一起 就是 生气 打闹 ， 全 不符 司徒静 原先 的 设计 。
TRAIN_SENT_ID_263964,安宁公主,司徒静,文媚儿 挑拨 安宁公主 ， 安宁 恨透了 司徒静 。
TRAIN_SENT_ID_263965,安宁公主,司徒静,最后 ， 司徒静 成为 皇后 ， 安宁公主 与 白云飞 喜结连理 。
TRAIN_SENT_ID_263966,安宁公主,司徒静,安宁公主 上当 ， 她 恳求 朱允 让 司徒静 进宫 陪伴 自己 ， 朱允 似乎 十分 无奈 地 答应 了 她 ， 心里 却 十分高兴 。
TRAIN_SENT_ID_263967,安宁公主,司徒静,千钧一发 之际 ， 司徒静 、 白云飞 、 安宁公主 带 云南 兵 从 后 攻击 齐国 公和 蓟州 侯 。
TRAIN_SENT_ID_263968,安宁公主,司徒静,安宁公主 第二集 : 司徒静 骗过 衙役 逃走 ， 朱允 和 白云飞 被 误认为 是 强盗 。
TRAIN_SENT_ID_263969,安宁公主,司徒静,司徒静 生 下 龙凤胎 ， 安宁公主 也 怀上 了 孩子 。
TRAIN_SENT_ID_263970,安宁公主,司徒静,安宁公主 第十六集 : 司徒静 见到 朱允 ， 晓以大义 ， 朱允 如梦方醒 。
TRAIN_SENT_ID_263971,安宁公主,司徒静,朱允 一 心想 的 都 是 司徒静 ， 文媚儿 察觉 ， 她 又 蛊惑 安宁公主 ， 说 白云飞 和 司徒静 共 在 一处 多时 ， 难辞 嫌疑 。
TRAIN_SENT_ID_263972,安宁公主,司徒静,安宁公主 第五集 : 司徒静 怀疑 朱允 身份 ， 反 被 朱允 说 自己 也 有 秘密 。
TRAIN_SENT_ID_263973,安宁公主,司徒静,安宁公主 跟踪 来 白云飞 家 ， 发现 司徒静 ， 正 吵闹 不安 ， 朱允 准许 不于 追究 司徒静 闹婚 事件 ， 借机 分开 司徒静 与 白云飞 两人 。
TRAIN_SENT_ID_263974,安宁公主,司徒静,安宁公主 回京 ， 路见不平 ， 与 司徒静 大打出手 。
TRAIN_SENT_ID_263975,安宁公主,司徒静,朱允招 白云飞 进宫 宣称 已经 撤消 了 他 与 安宁公主 之间 的 婚约 ， 至于 是否 他 和 司徒静 之间 的 婚事 ， 不 加 任何 干涉 ， 并 答应 不再 追求 司徒静 。
TRAIN_SENT_ID_263976,安宁公主,司徒静,白云飞 和 安宁公主 不 相信 司徒静 会干 出害 皇子 流产 之 事 。
TRAIN_SENT_ID_263977,安宁公主,司徒静,用 安宁公主 要 惩罚 司徒静 的 心态 ， 对 安宁 公 灌输 计谋 。
TRAIN_SENT_ID_263978,安宁公主,司徒静,白云飞 变得 快乐 异常 ， 司徒静 和 安宁公主 觉得 很 奇怪 。
TRAIN_SENT_ID_263979,安宁公主,司徒静,司徒剑南 第九集 : 司徒静 气 了 安宁公主 一顿 ， 将 她 放回 。
TRAIN_SENT_ID_263980,安宁公主,司徒静,司徒静 一人 难敌 安宁公主 众 手下 ， 危急 之 时 ， 白云飞 现身 ， 击败 安宁公主 ， 救 走 司徒静 。
TRAIN_SENT_ID_263981,安宁公主,司徒静,安宁公主 约 司徒静 入宫 ， 斥责 司徒静 。
TRAIN_SENT_ID_263982,安宁公主,司徒静,司徒静 感激 安宁公主 暗中相助 成全 哥哥 的 婚事 ， 答应 朱允 尽量减少 和 白云飞 的 接触 。
TRAIN_SENT_ID_263983,安宁公主,司徒静,安宁公主 生气 ， 想起 日前 被 司徒静 和 白云飞 戏弄 经过 ， 决心 出宫 寻找 这 两个 家伙 。
TRAIN_SENT_ID_263984,安宁公主,司徒静,司徒剑南 第二十三 集 : 司徒 家 几乎 全部 出动 去 寻找 司徒静 ， 朱允 、 白云飞 、 安宁公主 也 派 人 四处 查找 司徒静 的 下落 。
TRAIN_SENT_ID_263985,安宁公主,司徒静,她 蛊惑 安宁公主 防范 司徒静 ， 安宁公主 上当 。
TRAIN_SENT_ID_263986,安宁公主,司徒静,安宁公主 和 朱允 都 为 司徒静 和 白云飞 的 双双 离去 而 心痛 ， 文媚儿 趁机 火上浇油 。
TRAIN_SENT_ID_263987,安宁公主,司徒静,为 让 安宁公主 和 白云飞 在 一起 ， 司徒静 和 朱允 假作 赛马 离开 。
TRAIN_SENT_ID_263988,安宁公主,司徒静,安宁公主 第十一 集 : 文蔷 救 下 司徒静 。
TRAIN_SENT_ID_263989,安宁公主,司徒静,安宁公主 于 闹市 中 发现 司徒静 ， 她 欲 抓 司徒静 ， 反 被 万人敌 等 人 所 擒 。
TRAIN_SENT_ID_263990,安宁公主,司徒静,司徒剑南 第二十七 集 : 司徒静 回宫 后 继续 想 办法 搓合 白云飞 和 安宁公主 ， 可惜 她 设计 的 计策 都 不管 用 。
TRAIN_SENT_ID_263991,安宁公主,司徒静,白云飞 对 司徒静 用情 逾 深 ， 皇帝 宣招 ， 慌 称病 不能 入宫 与 安宁公主 见面 。
TRAIN_SENT_ID_263992,安宁公主,司徒静,安宁公主 在 文媚儿 的 蛊惑 下 将 气撒到 司徒静 身上 ， 不料 司徒静 根本 不吃 安宁 那套 ， 二人 打来 闹 去 。
TRAIN_SENT_ID_263993,安宁公主,司徒静,安宁公主 剧情简介 : 前朝 公主 司徒静 被 大将军 司徒 青云 夫妇 收养 ， 倍受 宠爱 。
TRAIN_SENT_ID_263994,安宁公主,司徒静,飞 写下 契约 为证 ， 同意 解除 安宁公主 和 白云飞 的 婚事 ， 自己 不再 纳 司徒静 为 妃 ， 只当 是 好 朋友 。
TRAIN_SENT_ID_263995,安宁公主,司徒静,安宁公主 第二十六 集 : 文媚儿 对 司徒静 恼羞成怒 ， 她 命令 文韬 务必 杀掉 司徒静 。
TRAIN_SENT_ID_263996,安宁公主,司徒静,白云飞 和 司徒静 越 走 越近 ， 朱允 感觉 不妙 ， 他 宣 白云飞 入宫 奉旨 与 安宁公主 成亲 。
TRAIN_SENT_ID_263997,安宁公主,司徒静,万人敌 等 人 欲 羞辱 安宁公主 向 司徒静 报功 ， 司徒静 又 惊 又 怕 ， 知道 闯 了 大祸 。
TRAIN_SENT_ID_263998,安宁公主,司徒静,安宁公主 如今 只当 白云飞 是 朋友 ， 她 和 白云飞 若即若离 ， 并 主动 多约 司徒静 来 与 白云飞 想见 ， 白云飞 与 安宁公主 倒成 了 好 朋友 。
TRAIN_SENT_ID_263999,安宁公主,司徒静,司徒静 智激 安宁公主 ， 安宁公主 大包大揽 ， 她 拽 着 朱允 去 庵 中 劝说 文蔷 。
TRAIN_SENT_ID_264000,安宁公主,司徒静,安宁公主 发现 白云飞 心里 最 关心 的 是 司徒静 ， 她 醋意 大发 。
TRAIN_SENT_ID_264001,安宁公主,司徒静,安宁公主 现在 只当 白云飞 是 朋友 ， 她 和 白云飞 若即若离 ， 并 主动 多约 司徒静 来 与 白云飞 想见 ， 白云飞 与 安宁公主 倒成 了 好 朋友 。
TRAIN_SENT_ID_264002,安宁公主,司徒静,安宁公主 上当 ， 她 恳求 朱允 让 司徒静 进宫 陪伴 自己 ， 朱允 似乎 十分 无奈 地 答应 了 她 ， 安宁公主 十分高兴 。
TRAIN_SENT_ID_264003,安宁公主,司徒静,安宁公主 第十九 集 : 文媚儿 蛊惑 太后 治 司徒静 把 皇上 带入 险境 之罪 。
TRAIN_SENT_ID_264004,安宁公主,司徒静,朱允 保护 司徒静 ， 安宁公主 很 不 高兴 。
TRAIN_SENT_ID_264005,安宁公主,司徒静,朱允 为了 司徒静 ， 执意 不立 文媚儿 为 皇后 ； 白云飞 为了 司徒静 ， 决意 中止 和 安宁公主 的 婚约 。
TRAIN_SENT_ID_264006,安宁公主,司徒静,司徒静 欲 为 兄长 出口 恶气 ， 却 被 安宁公主 手下人 绑架 入宫 。
TRAIN_SENT_ID_264007,安宁公主,司徒静,安宁公主 第二十八 集 : 文章 终于 找来 了 确凿证据 ， 文媚儿 向 皇上 和 太后 揭出 了 司徒静 前朝 公主 的 身份 ， 朱允 如 万箭穿心 。
TRAIN_SENT_ID_264008,安宁公主,司徒静,文媚儿 妒恨 司徒静 ， 故伎 重施 ， 在 安宁公主 面前 调拨 她 和 司徒静 之间 的 关系 。
TRAIN_SENT_ID_264009,安宁公主,司徒静,安宁公主 第二十四集 : 朱允 亲自 出城 去 寻找 司徒静 ， 他 找到 了 那座 古刹 。
TRAIN_SENT_ID_264010,安宁公主,司徒静,安宁公主 第二十三 集 : 司徒 家 几乎 全部 出动 去 寻找 司徒静 ， 朱允 、 白云飞 、 安宁公主 也 派 人 四处 查找 司徒静 的 下落 。
TRAIN_SENT_ID_264011,安宁公主,司徒静,白云飞 想 办法 接近 司徒静 ， 被 朱允 发现 ， 朱允 很 不是 滋味 ， 安宁公主 发现 白云飞 喜欢 司徒静 ， 妒火中烧 ， 绑架 司徒静 入宫 。
TRAIN_SENT_ID_264012,安宁公主,司徒静,司徒静 私自 离宫 去 见 云南 王 ， 安宁公主 知道 后 随后 追 上 司徒静 ， 二人 一块 前往 。
TRAIN_SENT_ID_264013,安宁公主,司徒静,白云飞 和 司徒静 常在 一起 ， 但 因 他 是 以 看 安宁公主 的 借口 入宫 ， 所以 他 更 多 的 时候 是 和 安宁公主 在 一起 。
TRAIN_SENT_ID_264014,安宁公主,司徒静,白云飞 安宁公主 得 万人敌 报信 赶来 救下 朱允 和 司徒静 ， 静修 和 顾一洲 只好 撤退 。
TRAIN_SENT_ID_264015,安宁公主,司徒静,司徒静 为了 让 安宁公主 看清 文媚儿 ， 设计 和 文媚儿 单独 见面 。
TRAIN_SENT_ID_264016,安宁公主,司徒静,安宁公主 第三集 : 白云飞 知朱允 和 司徒静 都 不是 简单 人物 ， 已起 结交 之心 。
TRAIN_SENT_ID_264017,安宁公主,司徒静,司徒静 发现 安宁公主 ， 只好 百般 躲避 ， 安宁公主 与 司徒静 擦身而过 。
TRAIN_SENT_ID_264018,安宁公主,司徒静,司徒剑南 第十三 集 : 文媚儿 挑拨 安宁公主 ， 安宁 恨透了 司徒静 。
TRAIN_SENT_ID_264019,安宁公主,司徒静,司徒静 和 安宁公主 竟 渐渐 打出 了 交情 。
TRAIN_SENT_ID_264020,安宁公主,司徒静,太后 与 安宁公主 探视 文媚儿 ， 文媚儿 说 尽 司徒静 坏话 。
TRAIN_SENT_ID_264021,安宁公主,司徒静,白云飞 和 安宁公主 没有 任何 进展 ， 他们 发现 朱允 和 司徒静 迟迟 不归 ， 不由 全都 慌 了 。
TRAIN_SENT_ID_264694,熊猫儿,沈浪,所以 沈浪 仍 微笑 ， 熊猫儿 则 大笑 ， 金无望 却 冷笑 ， 他们 都 在 笑 ， 我 说 ， 他们 笑 的 形式 虽然 不同 ， 但 其中 含义 却 没有 区别 的 外衣 。
TRAIN_SENT_ID_264695,熊猫儿,沈浪,狡猾 的 王怜花 假扮 沈浪 骗取 朱七七 的 钱和 人 ， 幸亏 沈浪 及时 赶到 将 她 救出 ， 而 金无望 与 熊猫儿 亦 平安无事 。
TRAIN_SENT_ID_264696,熊猫儿,沈浪,熊猫儿 这一 ” 江湖 奇 男子 ” 与 沈浪 的 友情 ， 也 正是 由 沈浪 那 散发 着 光辉 的 人格 所 造就 的 。
TRAIN_SENT_ID_264697,熊猫儿,沈浪,沈浪 与 熊猫儿 惺惺相惜 ， 与 王怜花 之间 的 发展 从 友情 到 敌人 的 关系 ， 最终 爱恨 情仇 都 付 于一 笑 中 。
TRAIN_SENT_ID_264698,熊猫儿,沈浪,朱七七 多情 ， 沈浪 正直 ， 熊猫儿 豪爽 ， 这些 善良 的 人 或多或少 触及 了 他 不愿 触及 的 内心 。
TRAIN_SENT_ID_264699,熊猫儿,沈浪,新 武林 外史 内容简介 : 沈浪 、 王怜花 、 熊猫儿 ， 三个 出身 背景 不同 ， 却 同 是 武林 新近 窜 起 的 少年 侠士 终于 相识 相惜 ， 义结金兰 。
TRAIN_SENT_ID_264700,熊猫儿,沈浪,熊猫儿 在 沈浪 眼里 ， “ 此人 身长 八尺 ， 沉眉大眼 ， 腰畔 斜插 着 柄 无鞘 短刀 ， 手里 提着 只 发亮 的 酒 葫芦 ， 一面 高歌 ， 一面 痛饮 。
TRAIN_SENT_ID_264701,熊猫儿,沈浪,朱七七 险遭 王怜花 凌辱 ， 幸好 沈浪 熊猫儿 及时 出现 ， 但 她 与 沈浪 之间 的 芥蒂 并 没有 因此 消除 。
TRAIN_SENT_ID_264702,熊猫儿,沈浪,风华 度 ： 熊猫儿 4 星 ， 沈浪 3 星
TRAIN_SENT_ID_264703,熊猫儿,沈浪,七七 一 心想 杀死 沈浪 为父 报仇 ， 聪明反被聪明误 ， 小 泥巴 弄巧成拙 ， 使 熊猫儿 与 朱七七 都 喝 下 泻药 。
TRAIN_SENT_ID_264704,熊猫儿,沈浪,沈浪 与 白飞飞 前去 探望 朱七七 ， 熊猫儿 热情 挽留 沈 留下来 喝酒 。
TRAIN_SENT_ID_264705,熊猫儿,沈浪,此时 朱七七 进入 祠堂 ， 她 和 熊猫儿 强烈要求 沈浪 带 着 重伤 的 白飞飞 一起 上路 。
TRAIN_SENT_ID_264706,熊猫儿,沈浪,武林 外史 同人 之 我 是 朱七七 主要 角色 : 主角 ： 朱七七 ， 沈浪 ， 熊猫儿
TRAIN_SENT_ID_264707,熊猫儿,沈浪,对决 三 天下第一 神偷 沈浪 VS 熊猫儿
TRAIN_SENT_ID_264708,熊猫儿,沈浪,王怜花 巧言 狡辩 ， 而 沈浪 与 熊猫儿 则 借此 来 了 个 将计就计 。
TRAIN_SENT_ID_264709,熊猫儿,沈浪,紧接着 ， 熊猫儿 的 反应 是 要 和 沈浪 交个 朋友 ， 而 不是 找 他 晦气 。
TRAIN_SENT_ID_264710,熊猫儿,沈浪,当 她 得知 沈浪 不顾 自己 安危 到 崖 下 救 了 熊猫儿 时 ， 她 为 沈浪 担心 ， 让 猫儿 难过 。
TRAIN_SENT_ID_264711,熊猫儿,沈浪,出 洞后 ， 会 在 山下 的 凉亭 听到 沈浪 和 白飞飞 （ 幽灵 宫主 ） 对话 ， 交谈 后 得知 熊猫儿 等 人 也 来 了 。
TRAIN_SENT_ID_264712,熊猫儿,沈浪,柴玉关 错过 ， 却 得 了 儿女 绕膝 ， 逍遥 晚年 ； 熊猫儿 错过 ， 却 有 了 娇妻 爱子 ， 相伴 终生 ； 沈浪 也 错过 ， 却 换回 佳人 携手 ， 终成眷属 。
TRAIN_SENT_ID_264713,熊猫儿,沈浪,朋友 ： 沈浪 ， 熊猫儿 ， 朱七七 ；
TRAIN_SENT_ID_264714,熊猫儿,沈浪,狡猾 的 王怜花 假扮 沈浪 骗取 朱七七 的 钱和 人 ， 幸亏 沈浪 及时 赶到 将 她 救出 ， 而 金无望 与 熊猫儿 亦 平安 无 宝马香车 丽人 来事 。
TRAIN_SENT_ID_264715,熊猫儿,沈浪,最后 一点 可以 举 两个 例子 ， 一次 是 沈浪 救出 了 她 和 熊猫儿 以后 ， 后者 对 沈浪 大加 赞扬 ， 你 猜 朱 小姐 怎么 回答 的 ， 她 说 ： 谢谢 。
TRAIN_SENT_ID_264716,熊猫儿,沈浪,快活 王 的 义子 熊猫儿 在 追踪 误上 花轿 的 朱七七 时 ， 与 沈浪 在 云梦 轩 相遇 ， 并 结交 成 朋友 。
TRAIN_SENT_ID_264717,熊猫儿,沈浪,文至 王夫人 以 熊猫儿 等 人 性命 威胁 沈浪 ， 沈浪 将计就计 与其 合作 ， 假投 快活 王 门下 。
TRAIN_SENT_ID_264718,熊猫儿,沈浪,沈浪 二遇 熊猫儿 就 成 终生 朋友 ， 传 为 千古佳话 ， 可 这 友情 之道 难道 真的 这么 简单 吗 ？
TRAIN_SENT_ID_264719,熊猫儿,沈浪,沈浪 、 王怜花 、 独孤 伤及 熊猫儿 被困 「 花 神祠 」 。
TRAIN_SENT_ID_264720,熊猫儿,沈浪,之后 沈浪 被 龙 四海 所扮 的 假 熊猫儿 所制 ， 而 独孤 伤因 快活 王不 重视 自己 而 有 反心 ， 救 下 沈浪 。
TRAIN_SENT_ID_264721,熊猫儿,沈浪,沈浪 与 熊猫儿 看着 奄奄一息 的 朱七七 ， 无力回天 ， 只有 让 猫儿 求助于 快活 王 。
TRAIN_SENT_ID_264722,熊猫儿,沈浪,两人 的 阴谋 不巧 被 熊猫儿 所获 并 告知 沈浪 ， 在 丐帮 大会 上 沈浪 不但 没 被 陷害 反而 为 丐帮 找出 真正 凶手 ， 赢得 众人 的 赞誉 。
TRAIN_SENT_ID_264723,熊猫儿,沈浪,其实 不光 是 他 ， 沈浪 也 曾经 说 过 ， 有些 人 天生 就是 做 大哥 的 ， 龙 四海 是 如此 ， 熊猫儿 更是如此 。
TRAIN_SENT_ID_264724,熊猫儿,沈浪,三人 一同 去 到 藏匿 熊猫儿 和 朱七七 的 花 神祠 后 的 洞窟 欲 救人 ， 在 花 神祠 看到 与 白飞飞 神情 相像 的 花 神像 ， 沈浪 似 有所 悟 。
TRAIN_SENT_ID_264725,熊猫儿,沈浪,古龙 塑造 熊猫儿 大多 是 间接 描写 ， 而 很多 地方 读者 都 是从 沈浪 的 口里 眼里 听到 看到 的 熊猫儿 。
TRAIN_SENT_ID_264726,熊猫儿,沈浪,而怜花 得知 七七 是 自己 的 亲生 妹妹 ， 羞愤 交加 之下 竟动 杀机 ， 被 沈浪 和 熊猫儿 联手 搏杀 。
TRAIN_SENT_ID_264727,熊猫儿,沈浪,★ 武林 外史 登场 的 经典 人物 ： 沈浪 、 朱七七 、 王怜花 、 熊猫儿 、 白飞飞 、 金无望 、 快活 王 、 “ 云梦仙子 ” 王夫人 。
TRAIN_SENT_ID_264728,熊猫儿,沈浪,后世 将 这 化成 了 传说 ， 沈浪 与 王怜花 泯 却 恩仇 ， 偕同 朱七七 、 熊猫儿 共赴 海外 仙山 。
TRAIN_SENT_ID_264729,熊猫儿,沈浪,熊猫儿 在 找寻 七七 之 时 碰见 正在 调查 鬼庄 闹鬼 的 沈浪 。
TRAIN_SENT_ID_264730,熊猫儿,沈浪,王怜花 在 某种程度 上 来说 ， 和 沈浪 是 一类 人 ， 他们 都 是 孤独 的 ， 高处不胜 寒 ， 然而 沈浪 到底 还有 金无望 ， 还有 熊猫儿 ， 但 王怜花 呢 ？
TRAIN_SENT_ID_264731,熊猫儿,沈浪,沈浪 、 王怜花 、 独孤 伤及 熊猫儿 被困 花 神祠 。
TRAIN_SENT_ID_264732,熊猫儿,沈浪,沈浪 与 熊猫儿 惺惺相惜 ， 与 王怜花 之间 的 发展 从 友情 到 敌人 的 关系 。
TRAIN_SENT_ID_264733,熊猫儿,沈浪,《 武林 》 一书 的 男角 ， 沈浪 有 仙气 ， 熊猫儿 有 豪气 ， 王怜花 有鬼 气 ， 金无望 有 妖气 。
TRAIN_SENT_ID_264734,熊猫儿,沈浪,幸好 ， 在 游侠 熊猫儿 与 王怜花 的 帮助 下 恢复 了 容貌 ， 与 沈浪 和 金无望 相聚 。
TRAIN_SENT_ID_264735,熊猫儿,沈浪,」 朱七七 与 熊猫儿 只觉 腰 畔 似 是 麻 了 麻 ， 竟 身不由主 地 坐 了 下去 ， 竟 再也不能 站 起 ， 但 眼睛 还是 瞪 着 沈浪 的 。
TRAIN_SENT_ID_264736,熊猫儿,沈浪,虽然 此时 他们 与 王怜花 、 熊猫儿 已 疲于 本命 ， 但 与 沈浪 守候 在 一起 已 是 朱七七 最大 的 幸福 。
TRAIN_SENT_ID_264737,熊猫儿,沈浪,回到 欧阳喜 家后 ， 依次 和 沈浪 、 欧阳喜 、 熊猫儿 对话 后 ， 大家 认为 这 两名 丑女 可能 是 被 人易 过容 。
TRAIN_SENT_ID_264738,熊猫儿,沈浪,《 多情 剑客 无情 剑 》 第二 主角 ， 神秘 的 少年 ， 不愿 提起 自己 的 身世 ， 与 沈浪 、 熊猫儿 这些 前辈 名侠 有 某种 奇特 微妙 的 关系 。
TRAIN_SENT_ID_264739,熊猫儿,沈浪,熊猫儿 角色 分析 : 熊猫儿 初遇 沈浪 是从 兄弟 口中 得知 有 两只 ‘ 肥羊 ’ 路过 ， 所以 特意 接近 想要 施展 空空 妙手 。
TRAIN_SENT_ID_264740,熊猫儿,沈浪,随后 熊猫儿 又 与 沈浪 结交 ， 共同 往 洛阳城 中寻 王怜花 为二女 洗 去 易容 。
